TOTIME         ,SWRDT          ,KPER      ,KSTP      ,KSWR      ,STAGE0000000001,STAGE0000000002,STAGE0000000003,STAGE0000000004,STAGE0000000005,STAGE0000000006,STAGE0000000007,STAGE0000000008,STAGE0000000009,STAGE0000000010,STAGE0000000011,STAGE0000000012,STAGE0000000013,STAGE0000000014,STAGE0000000015,STAGE0000000016,STAGE0000000017,STAGE0000000018,
  0.3474000E+06,  0.1800000E+04,        25,       145,         1,  0.3002694E+01,  0.3002694E+01,  0.3002694E+01,  0.3002694E+01,  0.3002694E+01,  0.3002694E+01,  0.3002694E+01,  0.3002694E+01,  0.3002694E+01,  0.3002694E+01,  0.3002694E+01,  0.3002694E+01,  0.3002694E+01,  0.3002694E+01,  0.2003452E+01,  0.2003452E+01,  0.2003452E+01,  0.2003452E+01,
  0.3492000E+06,  0.1800000E+04,        25,       146,         1,  0.3002660E+01,  0.3002660E+01,  0.3002660E+01,  0.3002660E+01,  0.3002660E+01,  0.3002660E+01,  0.3002660E+01,  0.3002660E+01,  0.3002660E+01,  0.3002660E+01,  0.3002660E+01,  0.3002660E+01,  0.3002660E+01,  0.3002660E+01,  0.2003406E+01,  0.2003406E+01,  0.2003406E+01,  0.2003406E+01,
  0.3510000E+06,  0.1800000E+04,        25,       147,         1,  0.3002639E+01,  0.3002639E+01,  0.3002639E+01,  0.3002639E+01,  0.3002639E+01,  0.3002639E+01,  0.3002639E+01,  0.3002639E+01,  0.3002639E+01,  0.3002639E+01,  0.3002639E+01,  0.3002639E+01,  0.3002639E+01,  0.3002639E+01,  0.2003377E+01,  0.2003377E+01,  0.2003377E+01,  0.2003377E+01,
  0.3528000E+06,  0.1800000E+04,        25,       148,         1,  0.3002606E+01,  0.3002606E+01,  0.3002606E+01,  0.3002606E+01,  0.3002606E+01,  0.3002606E+01,  0.3002606E+01,  0.3002606E+01,  0.3002606E+01,  0.3002606E+01,  0.3002606E+01,  0.3002606E+01,  0.3002606E+01,  0.3002606E+01,  0.2003332E+01,  0.2003332E+01,  0.2003332E+01,  0.2003332E+01,
  0.3546000E+06,  0.1800000E+04,        25,       149,         1,  0.3002573E+01,  0.3002573E+01,  0.3002573E+01,  0.3002573E+01,  0.3002573E+01,  0.3002573E+01,  0.3002573E+01,  0.3002573E+01,  0.3002573E+01,  0.3002573E+01,  0.3002573E+01,  0.3002573E+01,  0.3002573E+01,  0.3002573E+01,  0.2003288E+01,  0.2003288E+01,  0.2003288E+01,  0.2003288E+01,
  0.3564000E+06,  0.1800000E+04,        25,       150,         1,  0.3002541E+01,  0.3002541E+01,  0.3002541E+01,  0.3002541E+01,  0.3002541E+01,  0.3002541E+01,  0.3002541E+01,  0.3002541E+01,  0.3002541E+01,  0.3002541E+01,  0.3002541E+01,  0.3002541E+01,  0.3002541E+01,  0.3002541E+01,  0.2003247E+01,  0.2003247E+01,  0.2003247E+01,  0.2003247E+01,
  0.3582000E+06,  0.1800000E+04,        25,       151,         1,  0.3002519E+01,  0.3002519E+01,  0.3002519E+01,  0.3002519E+01,  0.3002519E+01,  0.3002519E+01,  0.3002519E+01,  0.3002519E+01,  0.3002519E+01,  0.3002519E+01,  0.3002519E+01,  0.3002519E+01,  0.3002519E+01,  0.3002519E+01,  0.2003217E+01,  0.2003217E+01,  0.2003217E+01,  0.2003217E+01,
  0.3600000E+06,  0.1800000E+04,        25,       152,         1,  0.3002488E+01,  0.3002488E+01,  0.3002488E+01,  0.3002488E+01,  0.3002488E+01,  0.3002488E+01,  0.3002488E+01,  0.3002488E+01,  0.3002488E+01,  0.3002488E+01,  0.3002488E+01,  0.3002488E+01,  0.3002488E+01,  0.3002488E+01,  0.2003177E+01,  0.2003177E+01,  0.2003177E+01,  0.2003177E+01,
  0.3618000E+06,  0.1800000E+04,        25,       153,         1,  0.3002470E+01,  0.3002470E+01,  0.3002470E+01,  0.3002470E+01,  0.3002470E+01,  0.3002470E+01,  0.3002470E+01,  0.3002470E+01,  0.3002470E+01,  0.3002470E+01,  0.3002470E+01,  0.3002470E+01,  0.3002470E+01,  0.3002470E+01,  0.2003153E+01,  0.2003153E+01,  0.2003153E+01,  0.2003153E+01,
  0.3636000E+06,  0.1800000E+04,        25,       154,         1,  0.3002451E+01,  0.3002451E+01,  0.3002451E+01,  0.3002451E+01,  0.3002451E+01,  0.3002451E+01,  0.3002451E+01,  0.3002451E+01,  0.3002451E+01,  0.3002451E+01,  0.3002451E+01,  0.3002451E+01,  0.3002451E+01,  0.3002451E+01,  0.2003128E+01,  0.2003128E+01,  0.2003128E+01,  0.2003128E+01,
  0.3654000E+06,  0.1800000E+04,        25,       155,         1,  0.3002434E+01,  0.3002434E+01,  0.3002434E+01,  0.3002434E+01,  0.3002434E+01,  0.3002434E+01,  0.3002434E+01,  0.3002434E+01,  0.3002434E+01,  0.3002434E+01,  0.3002434E+01,  0.3002434E+01,  0.3002434E+01,  0.3002434E+01,  0.2003105E+01,  0.2003105E+01,  0.2003105E+01,  0.2003105E+01,
  0.3672000E+06,  0.1800000E+04,        25,       156,         1,  0.3002416E+01,  0.3002416E+01,  0.3002416E+01,  0.3002416E+01,  0.3002416E+01,  0.3002416E+01,  0.3002416E+01,  0.3002416E+01,  0.3002416E+01,  0.3002416E+01,  0.3002416E+01,  0.3002416E+01,  0.3002416E+01,  0.3002416E+01,  0.2003082E+01,  0.2003082E+01,  0.2003082E+01,  0.2003082E+01,
  0.3690000E+06,  0.1800000E+04,        25,       157,         1,  0.3002387E+01,  0.3002387E+01,  0.3002387E+01,  0.3002387E+01,  0.3002387E+01,  0.3002387E+01,  0.3002387E+01,  0.3002387E+01,  0.3002387E+01,  0.3002387E+01,  0.3002387E+01,  0.3002387E+01,  0.3002387E+01,  0.3002387E+01,  0.2003045E+01,  0.2003045E+01,  0.2003045E+01,  0.2003045E+01,
  0.3708000E+06,  0.1800000E+04,        25,       158,         1,  0.3002358E+01,  0.3002358E+01,  0.3002358E+01,  0.3002358E+01,  0.3002358E+01,  0.3002358E+01,  0.3002358E+01,  0.3002358E+01,  0.3002358E+01,  0.3002358E+01,  0.3002358E+01,  0.3002358E+01,  0.3002358E+01,  0.3002358E+01,  0.2003007E+01,  0.2003007E+01,  0.2003007E+01,  0.2003007E+01,
  0.3726000E+06,  0.1800000E+04,        25,       159,         1,  0.3002344E+01,  0.3002344E+01,  0.3002344E+01,  0.3002344E+01,  0.3002344E+01,  0.3002344E+01,  0.3002344E+01,  0.3002344E+01,  0.3002344E+01,  0.3002344E+01,  0.3002344E+01,  0.3002344E+01,  0.3002344E+01,  0.3002344E+01,  0.2002989E+01,  0.2002989E+01,  0.2002989E+01,  0.2002989E+01,
  0.3744000E+06,  0.1800000E+04,        25,       160,         1,  0.3002328E+01,  0.3002328E+01,  0.3002328E+01,  0.3002328E+01,  0.3002328E+01,  0.3002328E+01,  0.3002328E+01,  0.3002328E+01,  0.3002328E+01,  0.3002328E+01,  0.3002328E+01,  0.3002328E+01,  0.3002328E+01,  0.3002328E+01,  0.2002968E+01,  0.2002968E+01,  0.2002968E+01,  0.2002968E+01,
  0.3762000E+06,  0.1800000E+04,        25,       161,         1,  0.3002314E+01,  0.3002314E+01,  0.3002314E+01,  0.3002314E+01,  0.3002314E+01,  0.3002314E+01,  0.3002314E+01,  0.3002314E+01,  0.3002314E+01,  0.3002314E+01,  0.3002314E+01,  0.3002314E+01,  0.3002314E+01,  0.3002314E+01,  0.2002950E+01,  0.2002950E+01,  0.2002950E+01,  0.2002950E+01,
  0.3780000E+06,  0.1800000E+04,        25,       162,         1,  0.3002299E+01,  0.3002299E+01,  0.3002299E+01,  0.3002299E+01,  0.3002299E+01,  0.3002299E+01,  0.3002299E+01,  0.3002299E+01,  0.3002299E+01,  0.3002299E+01,  0.3002299E+01,  0.3002299E+01,  0.3002299E+01,  0.3002299E+01,  0.2002931E+01,  0.2002931E+01,  0.2002931E+01,  0.2002931E+01,
  0.3798000E+06,  0.1800000E+04,        25,       163,         1,  0.3002272E+01,  0.3002272E+01,  0.3002272E+01,  0.3002272E+01,  0.3002272E+01,  0.3002272E+01,  0.3002272E+01,  0.3002272E+01,  0.3002272E+01,  0.3002272E+01,  0.3002272E+01,  0.3002272E+01,  0.3002272E+01,  0.3002272E+01,  0.2002897E+01,  0.2002897E+01,  0.2002897E+01,  0.2002897E+01,
  0.3816000E+06,  0.1800000E+04,        25,       164,         1,  0.3002260E+01,  0.3002260E+01,  0.3002260E+01,  0.3002260E+01,  0.3002260E+01,  0.3002259E+01,  0.3002259E+01,  0.3002259E+01,  0.3002260E+01,  0.3002260E+01,  0.3002259E+01,  0.3002259E+01,  0.3002259E+01,  0.3002259E+01,  0.2002881E+01,  0.2002881E+01,  0.2002881E+01,  0.2002881E+01,
  0.3834000E+06,  0.1800000E+04,        25,       165,         1,  0.3002247E+01,  0.3002247E+01,  0.3002247E+01,  0.3002247E+01,  0.3002247E+01,  0.3002247E+01,  0.3002247E+01,  0.3002247E+01,  0.3002247E+01,  0.3002247E+01,  0.3002247E+01,  0.3002247E+01,  0.3002247E+01,  0.3002247E+01,  0.2002864E+01,  0.2002864E+01,  0.2002864E+01,  0.2002864E+01,
  0.3852000E+06,  0.1800000E+04,        25,       166,         1,  0.3002234E+01,  0.3002234E+01,  0.3002234E+01,  0.3002234E+01,  0.3002234E+01,  0.3002234E+01,  0.3002234E+01,  0.3002234E+01,  0.3002234E+01,  0.3002234E+01,  0.3002234E+01,  0.3002234E+01,  0.3002234E+01,  0.3002234E+01,  0.2002848E+01,  0.2002848E+01,  0.2002848E+01,  0.2002848E+01,
  0.3870000E+06,  0.1800000E+04,        25,       167,         1,  0.3002222E+01,  0.3002222E+01,  0.3002222E+01,  0.3002222E+01,  0.3002222E+01,  0.3002222E+01,  0.3002222E+01,  0.3002222E+01,  0.3002222E+01,  0.3002222E+01,  0.3002222E+01,  0.3002222E+01,  0.3002222E+01,  0.3002222E+01,  0.2002833E+01,  0.2002833E+01,  0.2002833E+01,  0.2002833E+01,
  0.3888000E+06,  0.1800000E+04,        25,       168,         1,  0.3002210E+01,  0.3002210E+01,  0.3002210E+01,  0.3002210E+01,  0.3002210E+01,  0.3002210E+01,  0.3002210E+01,  0.3002210E+01,  0.3002210E+01,  0.3002210E+01,  0.3002210E+01,  0.3002210E+01,  0.3002210E+01,  0.3002210E+01,  0.2002817E+01,  0.2002817E+01,  0.2002817E+01,  0.2002817E+01,
  0.3906000E+06,  0.1800000E+04,        25,       169,         1,  0.3002198E+01,  0.3002198E+01,  0.3002198E+01,  0.3002198E+01,  0.3002198E+01,  0.3002198E+01,  0.3002198E+01,  0.3002198E+01,  0.3002198E+01,  0.3002198E+01,  0.3002198E+01,  0.3002198E+01,  0.3002198E+01,  0.3002198E+01,  0.2002803E+01,  0.2002803E+01,  0.2002803E+01,  0.2002803E+01,
  0.3924000E+06,  0.1800000E+04,        25,       170,         1,  0.3002173E+01,  0.3002173E+01,  0.3002173E+01,  0.3002173E+01,  0.3002173E+01,  0.3002173E+01,  0.3002173E+01,  0.3002173E+01,  0.3002173E+01,  0.3002173E+01,  0.3002173E+01,  0.3002173E+01,  0.3002173E+01,  0.3002173E+01,  0.2002771E+01,  0.2002771E+01,  0.2002771E+01,  0.2002771E+01,
  0.3942000E+06,  0.1800000E+04,        25,       171,         1,  0.3002162E+01,  0.3002162E+01,  0.3002162E+01,  0.3002162E+01,  0.3002162E+01,  0.3002162E+01,  0.3002162E+01,  0.3002162E+01,  0.3002162E+01,  0.3002162E+01,  0.3002162E+01,  0.3002162E+01,  0.3002162E+01,  0.3002162E+01,  0.2002757E+01,  0.2002757E+01,  0.2002757E+01,  0.2002757E+01,
  0.3960000E+06,  0.1800000E+04,        25,       172,         1,  0.3002152E+01,  0.3002152E+01,  0.3002152E+01,  0.3002152E+01,  0.3002152E+01,  0.3002152E+01,  0.3002152E+01,  0.3002152E+01,  0.3002152E+01,  0.3002152E+01,  0.3002152E+01,  0.3002152E+01,  0.3002152E+01,  0.3002152E+01,  0.2002744E+01,  0.2002744E+01,  0.2002744E+01,  0.2002744E+01,
  0.3978000E+06,  0.1800000E+04,        25,       173,         1,  0.3002139E+01,  0.3002139E+01,  0.3002139E+01,  0.3002139E+01,  0.3002139E+01,  0.3002139E+01,  0.3002139E+01,  0.3002139E+01,  0.3002139E+01,  0.3002139E+01,  0.3002139E+01,  0.3002139E+01,  0.3002139E+01,  0.3002139E+01,  0.2002728E+01,  0.2002728E+01,  0.2002728E+01,  0.2002728E+01,
  0.3996000E+06,  0.1800000E+04,        25,       174,         1,  0.3002129E+01,  0.3002129E+01,  0.3002129E+01,  0.3002129E+01,  0.3002129E+01,  0.3002129E+01,  0.3002129E+01,  0.3002129E+01,  0.3002129E+01,  0.3002129E+01,  0.3002129E+01,  0.3002129E+01,  0.3002129E+01,  0.3002129E+01,  0.2002715E+01,  0.2002715E+01,  0.2002715E+01,  0.2002715E+01,
  0.4014000E+06,  0.1800000E+04,        25,       175,         1,  0.3002118E+01,  0.3002118E+01,  0.3002118E+01,  0.3002118E+01,  0.3002118E+01,  0.3002118E+01,  0.3002118E+01,  0.3002118E+01,  0.3002118E+01,  0.3002118E+01,  0.3002118E+01,  0.3002118E+01,  0.3002118E+01,  0.3002118E+01,  0.2002702E+01,  0.2002702E+01,  0.2002702E+01,  0.2002702E+01,
  0.4032000E+06,  0.1800000E+04,        25,       176,         1,  0.3002108E+01,  0.3002108E+01,  0.3002108E+01,  0.3002108E+01,  0.3002108E+01,  0.3002108E+01,  0.3002108E+01,  0.3002108E+01,  0.3002108E+01,  0.3002108E+01,  0.3002108E+01,  0.3002108E+01,  0.3002108E+01,  0.3002108E+01,  0.2002689E+01,  0.2002689E+01,  0.2002689E+01,  0.2002689E+01,
  0.4050000E+06,  0.1800000E+04,        25,       177,         1,  0.3002096E+01,  0.3002096E+01,  0.3002096E+01,  0.3002096E+01,  0.3002096E+01,  0.3002096E+01,  0.3002096E+01,  0.3002096E+01,  0.3002096E+01,  0.3002096E+01,  0.3002096E+01,  0.3002096E+01,  0.3002096E+01,  0.3002096E+01,  0.2002673E+01,  0.2002673E+01,  0.2002673E+01,  0.2002673E+01,
  0.4068000E+06,  0.1800000E+04,        25,       178,         1,  0.3002087E+01,  0.3002087E+01,  0.3002087E+01,  0.3002087E+01,  0.3002087E+01,  0.3002087E+01,  0.3002087E+01,  0.3002087E+01,  0.3002087E+01,  0.3002087E+01,  0.3002087E+01,  0.3002087E+01,  0.3002087E+01,  0.3002087E+01,  0.2002662E+01,  0.2002662E+01,  0.2002662E+01,  0.2002662E+01,
  0.4086000E+06,  0.1800000E+04,        25,       179,         1,  0.3002064E+01,  0.3002064E+01,  0.3002064E+01,  0.3002064E+01,  0.3002064E+01,  0.3002064E+01,  0.3002064E+01,  0.3002064E+01,  0.3002064E+01,  0.3002064E+01,  0.3002064E+01,  0.3002064E+01,  0.3002064E+01,  0.3002064E+01,  0.2002633E+01,  0.2002633E+01,  0.2002633E+01,  0.2002633E+01,
  0.4104000E+06,  0.1800000E+04,        25,       180,         1,  0.3002041E+01,  0.3002041E+01,  0.3002041E+01,  0.3002041E+01,  0.3002041E+01,  0.3002041E+01,  0.3002041E+01,  0.3002041E+01,  0.3002041E+01,  0.3002041E+01,  0.3002041E+01,  0.3002041E+01,  0.3002041E+01,  0.3002041E+01,  0.2002604E+01,  0.2002604E+01,  0.2002604E+01,  0.2002604E+01,
  0.4122000E+06,  0.1800000E+04,        25,       181,         1,  0.3002031E+01,  0.3002031E+01,  0.3002031E+01,  0.3002031E+01,  0.3002031E+01,  0.3002031E+01,  0.3002031E+01,  0.3002031E+01,  0.3002031E+01,  0.3002031E+01,  0.3002031E+01,  0.3002031E+01,  0.3002031E+01,  0.3002031E+01,  0.2002592E+01,  0.2002592E+01,  0.2002592E+01,  0.2002592E+01,
  0.4140000E+06,  0.1800000E+04,        25,       182,         1,  0.3002019E+01,  0.3002019E+01,  0.3002019E+01,  0.3002019E+01,  0.3002019E+01,  0.3002019E+01,  0.3002019E+01,  0.3002019E+01,  0.3002019E+01,  0.3002019E+01,  0.3002019E+01,  0.3002019E+01,  0.3002019E+01,  0.3002019E+01,  0.2002577E+01,  0.2002577E+01,  0.2002577E+01,  0.2002577E+01,
  0.4158000E+06,  0.1800000E+04,        25,       183,         1,  0.3002011E+01,  0.3002011E+01,  0.3002011E+01,  0.3002011E+01,  0.3002011E+01,  0.3002011E+01,  0.3002011E+01,  0.3002011E+01,  0.3002011E+01,  0.3002011E+01,  0.3002011E+01,  0.3002011E+01,  0.3002011E+01,  0.3002011E+01,  0.2002568E+01,  0.2002568E+01,  0.2002568E+01,  0.2002568E+01,
  0.4176000E+06,  0.1800000E+04,        25,       184,         1,  0.3002000E+01,  0.3002000E+01,  0.3002000E+01,  0.3002000E+01,  0.3002000E+01,  0.3002000E+01,  0.3002000E+01,  0.3002000E+01,  0.3002000E+01,  0.3002000E+01,  0.3002000E+01,  0.3002000E+01,  0.3002000E+01,  0.3002000E+01,  0.2002554E+01,  0.2002554E+01,  0.2002554E+01,  0.2002554E+01,
  0.4194000E+06,  0.1800000E+04,        25,       185,         1,  0.3001993E+01,  0.3001993E+01,  0.3001993E+01,  0.3001993E+01,  0.3001993E+01,  0.3001993E+01,  0.3001993E+01,  0.3001993E+01,  0.3001993E+01,  0.3001993E+01,  0.3001993E+01,  0.3001993E+01,  0.3001993E+01,  0.3001993E+01,  0.2002545E+01,  0.2002545E+01,  0.2002545E+01,  0.2002545E+01,
  0.4212000E+06,  0.1800000E+04,        25,       186,         1,  0.3001985E+01,  0.3001985E+01,  0.3001985E+01,  0.3001985E+01,  0.3001985E+01,  0.3001985E+01,  0.3001985E+01,  0.3001985E+01,  0.3001985E+01,  0.3001985E+01,  0.3001985E+01,  0.3001985E+01,  0.3001985E+01,  0.3001985E+01,  0.2002535E+01,  0.2002535E+01,  0.2002535E+01,  0.2002535E+01,
  0.4230000E+06,  0.1800000E+04,        25,       187,         1,  0.3001976E+01,  0.3001976E+01,  0.3001976E+01,  0.3001976E+01,  0.3001976E+01,  0.3001976E+01,  0.3001976E+01,  0.3001976E+01,  0.3001976E+01,  0.3001976E+01,  0.3001976E+01,  0.3001976E+01,  0.3001976E+01,  0.3001976E+01,  0.2002524E+01,  0.2002524E+01,  0.2002524E+01,  0.2002524E+01,
  0.4248000E+06,  0.1800000E+04,        25,       188,         1,  0.3001968E+01,  0.3001968E+01,  0.3001968E+01,  0.3001968E+01,  0.3001968E+01,  0.3001968E+01,  0.3001968E+01,  0.3001968E+01,  0.3001968E+01,  0.3001968E+01,  0.3001968E+01,  0.3001968E+01,  0.3001968E+01,  0.3001968E+01,  0.2002514E+01,  0.2002514E+01,  0.2002514E+01,  0.2002514E+01,
  0.4266000E+06,  0.1800000E+04,        25,       189,         1,  0.3001961E+01,  0.3001961E+01,  0.3001961E+01,  0.3001961E+01,  0.3001961E+01,  0.3001961E+01,  0.3001961E+01,  0.3001961E+01,  0.3001961E+01,  0.3001961E+01,  0.3001961E+01,  0.3001961E+01,  0.3001961E+01,  0.3001961E+01,  0.2002505E+01,  0.2002505E+01,  0.2002505E+01,  0.2002505E+01,
  0.4284000E+06,  0.1800000E+04,        25,       190,         1,  0.3001955E+01,  0.3001955E+01,  0.3001955E+01,  0.3001955E+01,  0.3001955E+01,  0.3001955E+01,  0.3001955E+01,  0.3001955E+01,  0.3001955E+01,  0.3001955E+01,  0.3001955E+01,  0.3001955E+01,  0.3001955E+01,  0.3001955E+01,  0.2002497E+01,  0.2002497E+01,  0.2002497E+01,  0.2002497E+01,
  0.4302000E+06,  0.1800000E+04,        25,       191,         1,  0.3001948E+01,  0.3001948E+01,  0.3001948E+01,  0.3001948E+01,  0.3001948E+01,  0.3001948E+01,  0.3001948E+01,  0.3001948E+01,  0.3001948E+01,  0.3001948E+01,  0.3001948E+01,  0.3001948E+01,  0.3001948E+01,  0.3001948E+01,  0.2002488E+01,  0.2002488E+01,  0.2002488E+01,  0.2002488E+01,
  0.4320000E+06,  0.1800000E+04,        25,       192,         1,  0.3001940E+01,  0.3001940E+01,  0.3001940E+01,  0.3001940E+01,  0.3001940E+01,  0.3001940E+01,  0.3001940E+01,  0.3001940E+01,  0.3001940E+01,  0.3001940E+01,  0.3001940E+01,  0.3001940E+01,  0.3001940E+01,  0.3001940E+01,  0.2002479E+01,  0.2002479E+01,  0.2002479E+01,  0.2002479E+01,
  0.4338000E+06,  0.1800000E+04,        25,       193,         1,  0.3001934E+01,  0.3001934E+01,  0.3001934E+01,  0.3001934E+01,  0.3001934E+01,  0.3001934E+01,  0.3001934E+01,  0.3001934E+01,  0.3001934E+01,  0.3001934E+01,  0.3001934E+01,  0.3001934E+01,  0.3001934E+01,  0.3001934E+01,  0.2002471E+01,  0.2002471E+01,  0.2002471E+01,  0.2002471E+01,
  0.4356000E+06,  0.1800000E+04,        25,       194,         1,  0.3001928E+01,  0.3001928E+01,  0.3001928E+01,  0.3001928E+01,  0.3001928E+01,  0.3001928E+01,  0.3001928E+01,  0.3001928E+01,  0.3001928E+01,  0.3001928E+01,  0.3001928E+01,  0.3001928E+01,  0.3001928E+01,  0.3001928E+01,  0.2002463E+01,  0.2002463E+01,  0.2002463E+01,  0.2002463E+01,
  0.4374000E+06,  0.1800000E+04,        25,       195,         1,  0.3001922E+01,  0.3001922E+01,  0.3001922E+01,  0.3001922E+01,  0.3001922E+01,  0.3001922E+01,  0.3001922E+01,  0.3001922E+01,  0.3001922E+01,  0.3001922E+01,  0.3001922E+01,  0.3001922E+01,  0.3001922E+01,  0.3001922E+01,  0.2002456E+01,  0.2002456E+01,  0.2002456E+01,  0.2002456E+01,
  0.4392000E+06,  0.1800000E+04,        25,       196,         1,  0.3001915E+01,  0.3001915E+01,  0.3001915E+01,  0.3001915E+01,  0.3001915E+01,  0.3001915E+01,  0.3001915E+01,  0.3001915E+01,  0.3001915E+01,  0.3001915E+01,  0.3001915E+01,  0.3001915E+01,  0.3001915E+01,  0.3001915E+01,  0.2002447E+01,  0.2002447E+01,  0.2002447E+01,  0.2002447E+01,
  0.4410000E+06,  0.1800000E+04,        25,       197,         1,  0.3001909E+01,  0.3001909E+01,  0.3001909E+01,  0.3001909E+01,  0.3001909E+01,  0.3001909E+01,  0.3001909E+01,  0.3001909E+01,  0.3001909E+01,  0.3001909E+01,  0.3001909E+01,  0.3001909E+01,  0.3001909E+01,  0.3001909E+01,  0.2002440E+01,  0.2002440E+01,  0.2002440E+01,  0.2002440E+01,
  0.4428000E+06,  0.1800000E+04,        25,       198,         1,  0.3001901E+01,  0.3001901E+01,  0.3001901E+01,  0.3001901E+01,  0.3001901E+01,  0.3001901E+01,  0.3001901E+01,  0.3001901E+01,  0.3001901E+01,  0.3001901E+01,  0.3001901E+01,  0.3001901E+01,  0.3001901E+01,  0.3001901E+01,  0.2002430E+01,  0.2002430E+01,  0.2002430E+01,  0.2002430E+01,
  0.4446000E+06,  0.1800000E+04,        25,       199,         1,  0.3001894E+01,  0.3001894E+01,  0.3001894E+01,  0.3001894E+01,  0.3001894E+01,  0.3001894E+01,  0.3001894E+01,  0.3001894E+01,  0.3001894E+01,  0.3001894E+01,  0.3001894E+01,  0.3001894E+01,  0.3001894E+01,  0.3001894E+01,  0.2002422E+01,  0.2002422E+01,  0.2002422E+01,  0.2002422E+01,
  0.4464000E+06,  0.1800000E+04,        25,       200,         1,  0.3001888E+01,  0.3001888E+01,  0.3001888E+01,  0.3001888E+01,  0.3001888E+01,  0.3001888E+01,  0.3001888E+01,  0.3001888E+01,  0.3001888E+01,  0.3001888E+01,  0.3001888E+01,  0.3001888E+01,  0.3001888E+01,  0.3001888E+01,  0.2002414E+01,  0.2002414E+01,  0.2002414E+01,  0.2002414E+01,
  0.4482000E+06,  0.1800000E+04,        25,       201,         1,  0.3001882E+01,  0.3001882E+01,  0.3001882E+01,  0.3001882E+01,  0.3001882E+01,  0.3001882E+01,  0.3001882E+01,  0.3001882E+01,  0.3001882E+01,  0.3001882E+01,  0.3001882E+01,  0.3001882E+01,  0.3001882E+01,  0.3001882E+01,  0.2002407E+01,  0.2002407E+01,  0.2002407E+01,  0.2002407E+01,
  0.4500000E+06,  0.1800000E+04,        25,       202,         1,  0.3001862E+01,  0.3001862E+01,  0.3001862E+01,  0.3001862E+01,  0.3001862E+01,  0.3001862E+01,  0.3001862E+01,  0.3001862E+01,  0.3001862E+01,  0.3001862E+01,  0.3001862E+01,  0.3001862E+01,  0.3001862E+01,  0.3001862E+01,  0.2002382E+01,  0.2002382E+01,  0.2002382E+01,  0.2002382E+01,
  0.4518000E+06,  0.1800000E+04,        25,       203,         1,  0.3001857E+01,  0.3001857E+01,  0.3001857E+01,  0.3001857E+01,  0.3001857E+01,  0.3001857E+01,  0.3001857E+01,  0.3001857E+01,  0.3001857E+01,  0.3001857E+01,  0.3001857E+01,  0.3001857E+01,  0.3001857E+01,  0.3001857E+01,  0.2002375E+01,  0.2002375E+01,  0.2002375E+01,  0.2002375E+01,
  0.4536000E+06,  0.1800000E+04,        25,       204,         1,  0.3001852E+01,  0.3001852E+01,  0.3001852E+01,  0.3001852E+01,  0.3001852E+01,  0.3001852E+01,  0.3001852E+01,  0.3001852E+01,  0.3001852E+01,  0.3001852E+01,  0.3001852E+01,  0.3001852E+01,  0.3001852E+01,  0.3001852E+01,  0.2002369E+01,  0.2002369E+01,  0.2002369E+01,  0.2002369E+01,
  0.4554000E+06,  0.1800000E+04,        25,       205,         1,  0.3001846E+01,  0.3001846E+01,  0.3001846E+01,  0.3001846E+01,  0.3001846E+01,  0.3001846E+01,  0.3001846E+01,  0.3001846E+01,  0.3001846E+01,  0.3001846E+01,  0.3001846E+01,  0.3001846E+01,  0.3001846E+01,  0.3001846E+01,  0.2002362E+01,  0.2002362E+01,  0.2002362E+01,  0.2002362E+01,
  0.4572000E+06,  0.1800000E+04,        25,       206,         1,  0.3001842E+01,  0.3001842E+01,  0.3001842E+01,  0.3001842E+01,  0.3001842E+01,  0.3001842E+01,  0.3001842E+01,  0.3001842E+01,  0.3001842E+01,  0.3001842E+01,  0.3001842E+01,  0.3001842E+01,  0.3001842E+01,  0.3001842E+01,  0.2002356E+01,  0.2002356E+01,  0.2002356E+01,  0.2002356E+01,
  0.4590000E+06,  0.1800000E+04,        25,       207,         1,  0.3001837E+01,  0.3001837E+01,  0.3001837E+01,  0.3001837E+01,  0.3001837E+01,  0.3001837E+01,  0.3001837E+01,  0.3001837E+01,  0.3001837E+01,  0.3001837E+01,  0.3001837E+01,  0.3001837E+01,  0.3001837E+01,  0.3001837E+01,  0.2002350E+01,  0.2002350E+01,  0.2002350E+01,  0.2002350E+01,
  0.4608000E+06,  0.1800000E+04,        25,       208,         1,  0.3001832E+01,  0.3001832E+01,  0.3001832E+01,  0.3001832E+01,  0.3001832E+01,  0.3001832E+01,  0.3001832E+01,  0.3001832E+01,  0.3001832E+01,  0.3001832E+01,  0.3001832E+01,  0.3001832E+01,  0.3001832E+01,  0.3001832E+01,  0.2002344E+01,  0.2002344E+01,  0.2002344E+01,  0.2002344E+01,
  0.4626000E+06,  0.1800000E+04,        25,       209,         1,  0.3001827E+01,  0.3001827E+01,  0.3001827E+01,  0.3001827E+01,  0.3001827E+01,  0.3001827E+01,  0.3001827E+01,  0.3001827E+01,  0.3001827E+01,  0.3001827E+01,  0.3001827E+01,  0.3001827E+01,  0.3001827E+01,  0.3001827E+01,  0.2002338E+01,  0.2002338E+01,  0.2002338E+01,  0.2002338E+01,
