TOTIME         ,SWRDT          ,KPER      ,KSTP      ,KSWR      ,STAGE0000000001,STAGE0000000002,STAGE0000000003,STAGE0000000004,STAGE0000000005,STAGE0000000006,STAGE0000000007,STAGE0000000008,STAGE0000000009,STAGE0000000010,STAGE0000000011,STAGE0000000012,STAGE0000000013,STAGE0000000014,STAGE0000000015,STAGE0000000016,STAGE0000000017,STAGE0000000018,STAGE0000000019,
  0.1219994E+03,  0.6996155E-02,       122,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1231336E+01,  0.1231336E+01,  0.1231336E+01,  0.1231336E+01,  0.1231336E+01,  0.1231336E+01,  0.1231336E+01,  0.1231336E+01,  0.1000250E+01,  0.1000250E+01,  0.5011747E+00,  0.5011696E+00,  0.7005308E+00,
  0.1229993E+03,  0.6996155E-02,       123,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1243863E+01,  0.1243863E+01,  0.1243863E+01,  0.1243863E+01,  0.1243863E+01,  0.1243863E+01,  0.1243863E+01,  0.1243863E+01,  0.9990714E+00,  0.9990714E+00,  0.5018438E+00,  0.5018037E+00,  0.7028887E+00,
  0.1239993E+03,  0.6996155E-02,       124,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1247837E+01,  0.1247837E+01,  0.1247837E+01,  0.1247837E+01,  0.1247837E+01,  0.1247837E+01,  0.1247837E+01,  0.1247837E+01,  0.9952722E+00,  0.9952722E+00,  0.5008039E+00,  0.5008025E+00,  0.7005088E+00,
  0.1249993E+03,  0.6996155E-02,       125,         6,        24,  0.1591000E+01,  0.1591000E+01,  0.1591000E+01,  0.1591000E+01,  0.1591000E+01,  0.1591000E+01,  0.1248484E+01,  0.1248484E+01,  0.1248484E+01,  0.1248484E+01,  0.1248484E+01,  0.1248484E+01,  0.1248484E+01,  0.1248484E+01,  0.1142139E+01,  0.1142139E+01,  0.1057494E+01,  0.6141238E+00,  0.1057519E+01,
  0.1259993E+03,  0.6996155E-02,       126,         6,        24,  0.1563000E+01,  0.1563000E+01,  0.1563000E+01,  0.1563000E+01,  0.1563000E+01,  0.1563000E+01,  0.1212687E+01,  0.1212687E+01,  0.1212687E+01,  0.1212687E+01,  0.1212687E+01,  0.1212687E+01,  0.1212687E+01,  0.1212687E+01,  0.1058424E+01,  0.1058424E+01,  0.7334747E+00,  0.5467735E+00,  0.7327913E+00,
  0.1269993E+03,  0.6996155E-02,       127,         6,        24,  0.1549000E+01,  0.1549000E+01,  0.1549000E+01,  0.1549000E+01,  0.1549000E+01,  0.1549000E+01,  0.1239641E+01,  0.1239641E+01,  0.1239641E+01,  0.1239641E+01,  0.1239641E+01,  0.1239641E+01,  0.1239641E+01,  0.1239641E+01,  0.1019390E+01,  0.1019390E+01,  0.5852148E+00,  0.5225717E+00,  0.7011456E+00,
  0.1279993E+03,  0.6996155E-02,       128,         6,        24,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1249777E+01,  0.1249777E+01,  0.1249777E+01,  0.1249777E+01,  0.1249777E+01,  0.1249777E+01,  0.1249777E+01,  0.1249777E+01,  0.1004574E+01,  0.1004574E+01,  0.5078275E+00,  0.5058602E+00,  0.7006997E+00,
  0.1289992E+03,  0.6958008E-02,       129,         6,        24,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1241149E+01,  0.1241149E+01,  0.1241149E+01,  0.1241149E+01,  0.1241149E+01,  0.1241149E+01,  0.1241149E+01,  0.1241149E+01,  0.9995173E+00,  0.9995173E+00,  0.5010138E+00,  0.5010099E+00,  0.7006692E+00,
  0.1299993E+03,  0.6958008E-02,       130,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1206162E+01,  0.1206162E+01,  0.1206162E+01,  0.1206162E+01,  0.1206162E+01,  0.1206162E+01,  0.1206162E+01,  0.1206162E+01,  0.1002604E+01,  0.1002604E+01,  0.5035771E+00,  0.5032377E+00,  0.7006032E+00,
  0.1309993E+03,  0.6958008E-02,       131,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1210343E+01,  0.1210343E+01,  0.1210343E+01,  0.1210343E+01,  0.1210343E+01,  0.1210343E+01,  0.1210343E+01,  0.1210343E+01,  0.9976369E+00,  0.9976369E+00,  0.5006724E+00,  0.5006707E+00,  0.7005713E+00,
  0.1319993E+03,  0.6958008E-02,       132,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1209163E+01,  0.1209163E+01,  0.1209163E+01,  0.1209163E+01,  0.1209163E+01,  0.1209163E+01,  0.1209163E+01,  0.1209163E+01,  0.9993963E+00,  0.9993963E+00,  0.5038157E+00,  0.5034747E+00,  0.7062418E+00,
  0.1329994E+03,  0.6958008E-02,       133,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1204126E+01,  0.1204126E+01,  0.1204126E+01,  0.1204126E+01,  0.1204126E+01,  0.1204126E+01,  0.1204126E+01,  0.1204126E+01,  0.9953313E+00,  0.9953313E+00,  0.5010294E+00,  0.5010261E+00,  0.7007057E+00,
  0.1339994E+03,  0.6958008E-02,       134,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1197145E+01,  0.1197145E+01,  0.1197145E+01,  0.1197145E+01,  0.1197145E+01,  0.1197145E+01,  0.1197145E+01,  0.1197145E+01,  0.9912512E+00,  0.9912512E+00,  0.5008518E+00,  0.5008496E+00,  0.7006549E+00,
  0.1349994E+03,  0.6958008E-02,       135,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1189677E+01,  0.1189677E+01,  0.1189677E+01,  0.1189677E+01,  0.1189677E+01,  0.1189677E+01,  0.1189677E+01,  0.1189677E+01,  0.9871582E+00,  0.9871582E+00,  0.5007052E+00,  0.5007036E+00,  0.7006054E+00,
  0.1359995E+03,  0.6958008E-02,       136,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1182161E+01,  0.1182161E+01,  0.1182161E+01,  0.1182161E+01,  0.1182161E+01,  0.1182161E+01,  0.1182161E+01,  0.1182161E+01,  0.9830534E+00,  0.9830534E+00,  0.5006062E+00,  0.5006051E+00,  0.7005609E+00,
  0.1369995E+03,  0.6958008E-02,       137,         6,        24,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1221387E+01,  0.1221387E+01,  0.1221387E+01,  0.1221387E+01,  0.1221387E+01,  0.1221387E+01,  0.1221387E+01,  0.1221387E+01,  0.9823704E+00,  0.9823704E+00,  0.5017492E+00,  0.5017042E+00,  0.7031550E+00,
  0.1379995E+03,  0.6958008E-02,       138,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1217118E+01,  0.1217118E+01,  0.1217118E+01,  0.1217118E+01,  0.1217118E+01,  0.1217118E+01,  0.1217118E+01,  0.1217118E+01,  0.9786445E+00,  0.9786445E+00,  0.5006837E+00,  0.5006824E+00,  0.7008064E+00,
  0.1389995E+03,  0.6958008E-02,       139,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1204664E+01,  0.1204664E+01,  0.1204664E+01,  0.1204664E+01,  0.1204664E+01,  0.1204664E+01,  0.1204664E+01,  0.1204664E+01,  0.9745354E+00,  0.9745354E+00,  0.5004988E+00,  0.5004985E+00,  0.7005070E+00,
  0.1399996E+03,  0.6958008E-02,       140,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1218711E+01,  0.1218711E+01,  0.1218711E+01,  0.1218711E+01,  0.1218711E+01,  0.1218711E+01,  0.1218711E+01,  0.1218711E+01,  0.9711838E+00,  0.9711838E+00,  0.5004156E+00,  0.5004152E+00,  0.7004674E+00,
  0.1409996E+03,  0.6958008E-02,       141,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1214059E+01,  0.1214059E+01,  0.1214059E+01,  0.1214059E+01,  0.1214059E+01,  0.1214059E+01,  0.1214059E+01,  0.1214059E+01,  0.9679532E+00,  0.9679532E+00,  0.5009820E+00,  0.5009731E+00,  0.7018449E+00,
  0.1419996E+03,  0.6958008E-02,       142,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1201563E+01,  0.1201563E+01,  0.1201563E+01,  0.1201563E+01,  0.1201563E+01,  0.1201563E+01,  0.1201563E+01,  0.1201563E+01,  0.9638297E+00,  0.9638297E+00,  0.5002979E+00,  0.5002978E+00,  0.7003988E+00,
  0.1429997E+03,  0.6958008E-02,       143,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1190745E+01,  0.1190745E+01,  0.1190745E+01,  0.1190745E+01,  0.1190745E+01,  0.1190745E+01,  0.1190745E+01,  0.1190745E+01,  0.9597044E+00,  0.9597044E+00,  0.5002454E+00,  0.5002454E+00,  0.7003684E+00,
  0.1439997E+03,  0.6958008E-02,       144,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1180998E+01,  0.1180998E+01,  0.1180998E+01,  0.1180998E+01,  0.1180998E+01,  0.1180998E+01,  0.1180998E+01,  0.1180998E+01,  0.9555757E+00,  0.9555757E+00,  0.5001268E+00,  0.5001268E+00,  0.7003275E+00,
  0.1449997E+03,  0.6958008E-02,       145,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1172011E+01,  0.1172011E+01,  0.1172011E+01,  0.1172011E+01,  0.1172011E+01,  0.1172011E+01,  0.1172011E+01,  0.1172011E+01,  0.9514437E+00,  0.9514437E+00,  0.5001043E+00,  0.5001042E+00,  0.7002838E+00,
  0.1459998E+03,  0.6958008E-02,       146,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1163591E+01,  0.1163591E+01,  0.1163591E+01,  0.1163591E+01,  0.1163591E+01,  0.1163591E+01,  0.1163591E+01,  0.1163591E+01,  0.9473093E+00,  0.9473093E+00,  0.4998118E+00,  0.4998117E+00,  0.7002383E+00,
  0.1469998E+03,  0.6958008E-02,       147,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1155615E+01,  0.1155615E+01,  0.1155615E+01,  0.1155615E+01,  0.1155615E+01,  0.1155615E+01,  0.1155615E+01,  0.1155615E+01,  0.9431731E+00,  0.9431731E+00,  0.4990036E+00,  0.4990036E+00,  0.7001877E+00,
  0.1479998E+03,  0.6958008E-02,       148,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1147992E+01,  0.1147992E+01,  0.1147992E+01,  0.1147992E+01,  0.1147992E+01,  0.1147992E+01,  0.1147992E+01,  0.1147992E+01,  0.9390356E+00,  0.9390356E+00,  0.4983093E+00,  0.4983093E+00,  0.7001516E+00,
  0.1489999E+03,  0.6958008E-02,       149,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1140676E+01,  0.1140676E+01,  0.1140676E+01,  0.1140676E+01,  0.1140676E+01,  0.1140676E+01,  0.1140676E+01,  0.1140676E+01,  0.9348980E+00,  0.9348980E+00,  0.4973650E+00,  0.4973650E+00,  0.7001017E+00,
  0.1499999E+03,  0.6958008E-02,       150,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1133624E+01,  0.1133624E+01,  0.1133624E+01,  0.1133624E+01,  0.1133624E+01,  0.1133624E+01,  0.1133624E+01,  0.1133624E+01,  0.9307605E+00,  0.9307605E+00,  0.4963540E+00,  0.4963540E+00,  0.7000453E+00,
  0.1509999E+03,  0.6958008E-02,       151,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1126804E+01,  0.1126804E+01,  0.1126804E+01,  0.1126804E+01,  0.1126804E+01,  0.1126804E+01,  0.1126804E+01,  0.1126804E+01,  0.9266236E+00,  0.9266236E+00,  0.4953003E+00,  0.4953003E+00,  0.6998911E+00,
  0.1519999E+03,  0.6958008E-02,       152,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1120203E+01,  0.1120203E+01,  0.1120203E+01,  0.1120203E+01,  0.1120203E+01,  0.1120203E+01,  0.1120203E+01,  0.1120203E+01,  0.9224879E+00,  0.9224879E+00,  0.4941892E+00,  0.4941892E+00,  0.6992623E+00,
  0.1530000E+03,  0.6958008E-02,       153,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1113862E+01,  0.1113862E+01,  0.1113862E+01,  0.1113862E+01,  0.1113862E+01,  0.1113862E+01,  0.1113862E+01,  0.1113862E+01,  0.9184814E+00,  0.9184814E+00,  0.4938404E+00,  0.4938404E+00,  0.7004178E+00,
  0.1540000E+03,  0.6958008E-02,       154,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1107675E+01,  0.1107675E+01,  0.1107675E+01,  0.1107675E+01,  0.1107675E+01,  0.1107675E+01,  0.1107675E+01,  0.1107675E+01,  0.9143500E+00,  0.9143500E+00,  0.4926772E+00,  0.4926772E+00,  0.6985386E+00,
  0.1550000E+03,  0.6958008E-02,       155,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1101688E+01,  0.1101688E+01,  0.1101688E+01,  0.1101688E+01,  0.1101688E+01,  0.1101688E+01,  0.1101688E+01,  0.1101688E+01,  0.9102217E+00,  0.9102217E+00,  0.4916999E+00,  0.4916999E+00,  0.6966878E+00,
  0.1560001E+03,  0.6958008E-02,       156,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1095871E+01,  0.1095871E+01,  0.1095871E+01,  0.1095871E+01,  0.1095871E+01,  0.1095871E+01,  0.1095871E+01,  0.1095871E+01,  0.9060962E+00,  0.9060962E+00,  0.4906268E+00,  0.4906268E+00,  0.6946689E+00,
  0.1570001E+03,  0.6958008E-02,       157,         6,        24,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1135503E+01,  0.1135503E+01,  0.1135503E+01,  0.1135503E+01,  0.1135503E+01,  0.1135503E+01,  0.1135503E+01,  0.1135503E+01,  0.9034994E+00,  0.9034994E+00,  0.4895522E+00,  0.4895523E+00,  0.6925323E+00,
  0.1580001E+03,  0.6958008E-02,       158,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1145874E+01,  0.1145874E+01,  0.1145874E+01,  0.1145874E+01,  0.1145874E+01,  0.1145874E+01,  0.1145874E+01,  0.1145874E+01,  0.8993832E+00,  0.8993832E+00,  0.4884461E+00,  0.4884461E+00,  0.6903189E+00,
  0.1590002E+03,  0.6958008E-02,       159,         6,        24,  0.1557000E+01,  0.1557000E+01,  0.1557000E+01,  0.1557000E+01,  0.1557000E+01,  0.1557000E+01,  0.1250799E+01,  0.1250799E+01,  0.1250799E+01,  0.1250799E+01,  0.1250799E+01,  0.1250799E+01,  0.1250799E+01,  0.1250799E+01,  0.1030945E+01,  0.1030945E+01,  0.6599097E+00,  0.5347393E+00,  0.7008952E+00,
  0.1600002E+03,  0.6958008E-02,       160,         6,        24,  0.1573000E+01,  0.1573000E+01,  0.1573000E+01,  0.1573000E+01,  0.1573000E+01,  0.1573000E+01,  0.1254457E+01,  0.1254457E+01,  0.1254457E+01,  0.1254457E+01,  0.1254457E+01,  0.1254457E+01,  0.1254457E+01,  0.1254457E+01,  0.1070552E+01,  0.1070552E+01,  0.8596698E+00,  0.5702353E+00,  0.8597049E+00,
  0.1610002E+03,  0.6958008E-02,       161,         6,        24,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1234695E+01,  0.1234695E+01,  0.1234695E+01,  0.1234695E+01,  0.1234695E+01,  0.1234695E+01,  0.1234695E+01,  0.1234695E+01,  0.1018553E+01,  0.1018553E+01,  0.5774574E+00,  0.5213164E+00,  0.7021847E+00,
  0.1620003E+03,  0.6958008E-02,       162,         6,        24,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1219885E+01,  0.1219885E+01,  0.1219885E+01,  0.1219885E+01,  0.1219885E+01,  0.1219885E+01,  0.1219885E+01,  0.1219885E+01,  0.1022229E+01,  0.1022229E+01,  0.5832195E+00,  0.5220049E+00,  0.7019244E+00,
  0.1630003E+03,  0.6958008E-02,       163,         6,        24,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1210177E+01,  0.1210177E+01,  0.1210177E+01,  0.1210177E+01,  0.1210177E+01,  0.1210177E+01,  0.1210177E+01,  0.1210177E+01,  0.1022073E+01,  0.1022073E+01,  0.5644451E+00,  0.5186698E+00,  0.7026607E+00,
  0.1640003E+03,  0.6958008E-02,       164,         6,        24,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1203410E+01,  0.1203410E+01,  0.1203410E+01,  0.1203410E+01,  0.1203410E+01,  0.1203410E+01,  0.1203410E+01,  0.1203410E+01,  0.1014160E+01,  0.1014160E+01,  0.5346686E+00,  0.5133394E+00,  0.7004292E+00,
  0.1650003E+03,  0.6958008E-02,       165,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1232197E+01,  0.1232197E+01,  0.1232197E+01,  0.1232197E+01,  0.1232197E+01,  0.1232197E+01,  0.1232197E+01,  0.1232197E+01,  0.9992104E+00,  0.9992104E+00,  0.5007956E+00,  0.5007941E+00,  0.7003984E+00,
  0.1660004E+03,  0.6958008E-02,       166,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1234975E+01,  0.1234975E+01,  0.1234975E+01,  0.1234975E+01,  0.1234975E+01,  0.1234975E+01,  0.1234975E+01,  0.1234975E+01,  0.9950963E+00,  0.9950963E+00,  0.5006098E+00,  0.5006090E+00,  0.7003543E+00,
  0.1670004E+03,  0.6958008E-02,       167,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1227111E+01,  0.1227111E+01,  0.1227111E+01,  0.1227111E+01,  0.1227111E+01,  0.1227111E+01,  0.1227111E+01,  0.1227111E+01,  0.9909717E+00,  0.9909717E+00,  0.5004830E+00,  0.5004825E+00,  0.7003148E+00,
  0.1680004E+03,  0.6958008E-02,       168,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1218979E+01,  0.1218979E+01,  0.1218979E+01,  0.1218979E+01,  0.1218979E+01,  0.1218979E+01,  0.1218979E+01,  0.1218979E+01,  0.9868379E+00,  0.9868379E+00,  0.5003609E+00,  0.5003607E+00,  0.7002685E+00,
  0.1690005E+03,  0.6958008E-02,       169,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1219598E+01,  0.1219598E+01,  0.1219598E+01,  0.1219598E+01,  0.1219598E+01,  0.1219598E+01,  0.1219598E+01,  0.1219598E+01,  0.9830772E+00,  0.9830772E+00,  0.5003732E+00,  0.5003727E+00,  0.7005627E+00,
  0.1700005E+03,  0.6958008E-02,       170,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1235913E+01,  0.1235913E+01,  0.1235913E+01,  0.1235913E+01,  0.1235913E+01,  0.1235913E+01,  0.1235913E+01,  0.1235913E+01,  0.9808343E+00,  0.9808343E+00,  0.5010421E+00,  0.5010298E+00,  0.7020521E+00,
  0.1710005E+03,  0.6958008E-02,       171,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1232013E+01,  0.1232013E+01,  0.1232013E+01,  0.1232013E+01,  0.1232013E+01,  0.1232013E+01,  0.1232013E+01,  0.1232013E+01,  0.9766842E+00,  0.9766842E+00,  0.5002005E+00,  0.5002005E+00,  0.7001608E+00,
  0.1720006E+03,  0.6958008E-02,       172,         6,        24,  0.1550000E+01,  0.1550000E+01,  0.1550000E+01,  0.1550000E+01,  0.1550000E+01,  0.1550000E+01,  0.1234378E+01,  0.1234378E+01,  0.1234378E+01,  0.1234378E+01,  0.1234378E+01,  0.1234378E+01,  0.1234378E+01,  0.1234378E+01,  0.1023920E+01,  0.1023920E+01,  0.6054047E+00,  0.5256144E+00,  0.7031002E+00,
  0.1730006E+03,  0.6958008E-02,       173,         6,        24,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1245115E+01,  0.1245115E+01,  0.1245115E+01,  0.1245115E+01,  0.1245115E+01,  0.1245115E+01,  0.1245115E+01,  0.1245115E+01,  0.1005167E+01,  0.1005167E+01,  0.5092789E+00,  0.5064913E+00,  0.7008012E+00,
  0.1740006E+03,  0.6958008E-02,       174,         6,        24,  0.1572000E+01,  0.1572000E+01,  0.1572000E+01,  0.1572000E+01,  0.1572000E+01,  0.1572000E+01,  0.1236662E+01,  0.1236662E+01,  0.1236662E+01,  0.1236662E+01,  0.1236662E+01,  0.1236662E+01,  0.1236662E+01,  0.1236662E+01,  0.1076683E+01,  0.1076683E+01,  0.8614248E+00,  0.5701543E+00,  0.8614246E+00,
  0.1750006E+03,  0.6958008E-02,       175,         6,        24,  0.1553000E+01,  0.1553000E+01,  0.1553000E+01,  0.1553000E+01,  0.1553000E+01,  0.1553000E+01,  0.1227701E+01,  0.1227701E+01,  0.1227701E+01,  0.1227701E+01,  0.1227701E+01,  0.1227701E+01,  0.1227701E+01,  0.1227701E+01,  0.1031306E+01,  0.1031306E+01,  0.6395824E+00,  0.5311452E+00,  0.7002976E+00,
  0.1760007E+03,  0.6958008E-02,       176,         6,        24,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1219832E+01,  0.1219832E+01,  0.1219832E+01,  0.1219832E+01,  0.1219832E+01,  0.1219832E+01,  0.1219832E+01,  0.1219832E+01,  0.1015351E+01,  0.1015351E+01,  0.5502815E+00,  0.5164835E+00,  0.7001241E+00,
  0.1770007E+03,  0.6958008E-02,       177,         6,        24,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1540000E+01,  0.1211778E+01,  0.1211778E+01,  0.1211778E+01,  0.1211778E+01,  0.1211778E+01,  0.1211778E+01,  0.1211778E+01,  0.1211778E+01,  0.1009115E+01,  0.1009115E+01,  0.5232503E+00,  0.5109282E+00,  0.7000729E+00,
  0.1780007E+03,  0.6958008E-02,       178,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1232230E+01,  0.1232230E+01,  0.1232230E+01,  0.1232230E+01,  0.1232230E+01,  0.1232230E+01,  0.1232230E+01,  0.1232230E+01,  0.9987551E+00,  0.9987551E+00,  0.5003611E+00,  0.5003610E+00,  0.6999901E+00,
  0.1790008E+03,  0.6958008E-02,       179,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1231795E+01,  0.1231795E+01,  0.1231795E+01,  0.1231795E+01,  0.1231795E+01,  0.1231795E+01,  0.1231795E+01,  0.1231795E+01,  0.9945734E+00,  0.9945734E+00,  0.5002010E+00,  0.5002010E+00,  0.6995291E+00,
  0.1800008E+03,  0.6958008E-02,       180,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1230048E+01,  0.1230048E+01,  0.1230048E+01,  0.1230048E+01,  0.1230048E+01,  0.1230048E+01,  0.1230048E+01,  0.1230048E+01,  0.9903865E+00,  0.9903865E+00,  0.5000901E+00,  0.5000900E+00,  0.6985631E+00,
  0.1810008E+03,  0.6958008E-02,       181,         6,        24,  0.1560000E+01,  0.1560000E+01,  0.1560000E+01,  0.1560000E+01,  0.1560000E+01,  0.1560000E+01,  0.1248769E+01,  0.1248769E+01,  0.1248769E+01,  0.1248769E+01,  0.1248769E+01,  0.1248769E+01,  0.1248769E+01,  0.1248769E+01,  0.1044765E+01,  0.1044765E+01,  0.7280858E+00,  0.5461671E+00,  0.7301949E+00,
  0.1820009E+03,  0.6958008E-02,       182,         6,        24,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1249025E+01,  0.1249025E+01,  0.1249025E+01,  0.1249025E+01,  0.1249025E+01,  0.1249025E+01,  0.1249025E+01,  0.1249025E+01,  0.1005945E+01,  0.1005945E+01,  0.5111688E+00,  0.5073141E+00,  0.7038508E+00,
  0.1830009E+03,  0.6958008E-02,       183,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1243643E+01,  0.1243643E+01,  0.1243643E+01,  0.1243643E+01,  0.1243643E+01,  0.1243643E+01,  0.1243643E+01,  0.1243643E+01,  0.1000566E+01,  0.1000566E+01,  0.5016566E+00,  0.5016325E+00,  0.7014872E+00,
