TOTIME         ,SWRDT          ,KPER      ,KSTP      ,KSWR      ,STAGE0000000001,STAGE0000000002,STAGE0000000003,STAGE0000000004,STAGE0000000005,STAGE0000000006,STAGE0000000007,STAGE0000000008,STAGE0000000009,STAGE0000000010,STAGE0000000011,STAGE0000000012,STAGE0000000013,STAGE0000000014,STAGE0000000015,STAGE0000000016,STAGE0000000017,STAGE0000000018,STAGE0000000019,
  0.1449997E+03,  0.6958008E-02,       145,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1173726E+01,  0.1173726E+01,  0.1173726E+01,  0.1173726E+01,  0.1173726E+01,  0.1173726E+01,  0.1173726E+01,  0.1173726E+01,  0.9505685E+00,  0.9505685E+00,  0.5000579E+00,  0.5000579E+00,  0.7002871E+00,
  0.1459998E+03,  0.6958008E-02,       146,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1165244E+01,  0.1165244E+01,  0.1165244E+01,  0.1165244E+01,  0.1165244E+01,  0.1165244E+01,  0.1165244E+01,  0.1165244E+01,  0.9464419E+00,  0.9464419E+00,  0.4997777E+00,  0.4997776E+00,  0.7002431E+00,
  0.1469998E+03,  0.6958008E-02,       147,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1157208E+01,  0.1157208E+01,  0.1157208E+01,  0.1157208E+01,  0.1157208E+01,  0.1157208E+01,  0.1157208E+01,  0.1157208E+01,  0.9423132E+00,  0.9423132E+00,  0.4990553E+00,  0.4990553E+00,  0.7001981E+00,
  0.1479998E+03,  0.6958008E-02,       148,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1149525E+01,  0.1149525E+01,  0.1149525E+01,  0.1149525E+01,  0.1149525E+01,  0.1149525E+01,  0.1149525E+01,  0.1149525E+01,  0.9381828E+00,  0.9381828E+00,  0.4982933E+00,  0.4982933E+00,  0.7001562E+00,
  0.1489999E+03,  0.6958008E-02,       149,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1142149E+01,  0.1142149E+01,  0.1142149E+01,  0.1142149E+01,  0.1142149E+01,  0.1142149E+01,  0.1142149E+01,  0.1142149E+01,  0.9340525E+00,  0.9340525E+00,  0.4971308E+00,  0.4971308E+00,  0.7001090E+00,
  0.1499999E+03,  0.6958008E-02,       150,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1135040E+01,  0.1135040E+01,  0.1135040E+01,  0.1135040E+01,  0.1135040E+01,  0.1135040E+01,  0.1135040E+01,  0.1135040E+01,  0.9299221E+00,  0.9299221E+00,  0.4962875E+00,  0.4962875E+00,  0.7000533E+00,
  0.1509999E+03,  0.6958008E-02,       151,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1128166E+01,  0.1128166E+01,  0.1128166E+01,  0.1128166E+01,  0.1128166E+01,  0.1128166E+01,  0.1128166E+01,  0.1128166E+01,  0.9257924E+00,  0.9257924E+00,  0.4952845E+00,  0.4952845E+00,  0.6999329E+00,
  0.1519999E+03,  0.6958008E-02,       152,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1121512E+01,  0.1121512E+01,  0.1121512E+01,  0.1121512E+01,  0.1121512E+01,  0.1121512E+01,  0.1121512E+01,  0.1121512E+01,  0.9216640E+00,  0.9216640E+00,  0.4942711E+00,  0.4942711E+00,  0.6993689E+00,
  0.1530000E+03,  0.6958008E-02,       153,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1115119E+01,  0.1115119E+01,  0.1115119E+01,  0.1115119E+01,  0.1115119E+01,  0.1115119E+01,  0.1115119E+01,  0.1115119E+01,  0.9176648E+00,  0.9176648E+00,  0.4936217E+00,  0.4936217E+00,  0.7004086E+00,
  0.1540000E+03,  0.6958008E-02,       154,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1108885E+01,  0.1108885E+01,  0.1108885E+01,  0.1108885E+01,  0.1108885E+01,  0.1108885E+01,  0.1108885E+01,  0.1108885E+01,  0.9135407E+00,  0.9135407E+00,  0.4926065E+00,  0.4926065E+00,  0.6986037E+00,
  0.1550000E+03,  0.6958008E-02,       155,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1102845E+01,  0.1102845E+01,  0.1102845E+01,  0.1102845E+01,  0.1102845E+01,  0.1102845E+01,  0.1102845E+01,  0.1102845E+01,  0.9094194E+00,  0.9094194E+00,  0.4916846E+00,  0.4916846E+00,  0.6968104E+00,
  0.1560001E+03,  0.6958008E-02,       156,         6,        24,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1535000E+01,  0.1096984E+01,  0.1096984E+01,  0.1096984E+01,  0.1096984E+01,  0.1096984E+01,  0.1096984E+01,  0.1096984E+01,  0.1096984E+01,  0.9053012E+00,  0.9053012E+00,  0.4906567E+00,  0.4906567E+00,  0.6948420E+00,
  0.1570001E+03,  0.6958008E-02,       157,         6,        24,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1538000E+01,  0.1136576E+01,  0.1136576E+01,  0.1136576E+01,  0.1136576E+01,  0.1136576E+01,  0.1136576E+01,  0.1136576E+01,  0.1136576E+01,  0.9027121E+00,  0.9027121E+00,  0.4895865E+00,  0.4895865E+00,  0.6927483E+00,
  0.1580001E+03,  0.6958008E-02,       158,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1146942E+01,  0.1146942E+01,  0.1146942E+01,  0.1146942E+01,  0.1146942E+01,  0.1146942E+01,  0.1146942E+01,  0.1146942E+01,  0.8986036E+00,  0.8986036E+00,  0.4885848E+00,  0.4885849E+00,  0.6905711E+00,
  0.1590002E+03,  0.6958008E-02,       159,         6,        24,  0.1557000E+01,  0.1557000E+01,  0.1557000E+01,  0.1557000E+01,  0.1557000E+01,  0.1557000E+01,  0.1246478E+01,  0.1246478E+01,  0.1246478E+01,  0.1246478E+01,  0.1246478E+01,  0.1246478E+01,  0.1246478E+01,  0.1246478E+01,  0.1033009E+01,  0.1033009E+01,  0.6654972E+00,  0.5355919E+00,  0.7009304E+00,
  0.1600002E+03,  0.6958008E-02,       160,         6,        24,  0.1573000E+01,  0.1573000E+01,  0.1573000E+01,  0.1573000E+01,  0.1573000E+01,  0.1573000E+01,  0.1254525E+01,  0.1254525E+01,  0.1254525E+01,  0.1254525E+01,  0.1254525E+01,  0.1254525E+01,  0.1254525E+01,  0.1254525E+01,  0.1070568E+01,  0.1070568E+01,  0.8597624E+00,  0.5702540E+00,  0.8597975E+00,
  0.1610002E+03,  0.6958008E-02,       161,         6,        24,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1235607E+01,  0.1235607E+01,  0.1235607E+01,  0.1235607E+01,  0.1235607E+01,  0.1235607E+01,  0.1235607E+01,  0.1235607E+01,  0.1017920E+01,  0.1017920E+01,  0.5756638E+00,  0.5210511E+00,  0.7022363E+00,
  0.1620003E+03,  0.6958008E-02,       162,         6,        24,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1544000E+01,  0.1220035E+01,  0.1220035E+01,  0.1220035E+01,  0.1220035E+01,  0.1220035E+01,  0.1220035E+01,  0.1220035E+01,  0.1220035E+01,  0.1022246E+01,  0.1022246E+01,  0.5833485E+00,  0.5220252E+00,  0.7019267E+00,
  0.1630003E+03,  0.6958008E-02,       163,         6,        24,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1542000E+01,  0.1210241E+01,  0.1210241E+01,  0.1210241E+01,  0.1210241E+01,  0.1210241E+01,  0.1210241E+01,  0.1210241E+01,  0.1210241E+01,  0.1022078E+01,  0.1022078E+01,  0.5644846E+00,  0.5186764E+00,  0.7026634E+00,
  0.1640003E+03,  0.6958008E-02,       164,         6,        24,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1539000E+01,  0.1203428E+01,  0.1203428E+01,  0.1203428E+01,  0.1203428E+01,  0.1203428E+01,  0.1203428E+01,  0.1203428E+01,  0.1203428E+01,  0.1014161E+01,  0.1014161E+01,  0.5346776E+00,  0.5133413E+00,  0.7004343E+00,
  0.1650003E+03,  0.6958008E-02,       165,         6,        24,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1537000E+01,  0.1232209E+01,  0.1232209E+01,  0.1232209E+01,  0.1232209E+01,  0.1232209E+01,  0.1232209E+01,  0.1232209E+01,  0.1232209E+01,  0.9992119E+00,  0.9992119E+00,  0.5007767E+00,  0.5007756E+00,  0.7004010E+00,
  0.1660004E+03,  0.6958008E-02,       166,         6,        24,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1536000E+01,  0.1234984E+01,  0.1234984E+01,  0.1234984E+01,  0.1234984E+01,  0.1234984E+01,  0.1234984E+01,  0.1234984E+01,  0.1234984E+01,  0.9951009E+00,  0.9951009E+00,  0.5006325E+00,  0.5006316E+00,  0.7003593E+00,
